"","V1","V2","V3","V4","V5","V6"
"1",0.124378109452736,0.169154228855721,0.124378109452736,0.199004975124378,0.139303482587065,0.243781094527363
"2",0.192708333333333,0.130208333333333,0.145833333333333,0.208333333333333,0.177083333333333,0.145833333333333
"3",0.356902356902357,0.104377104377104,0.164983164983165,0.124579124579125,0.144781144781145,0.104377104377104
"4",0.13963963963964,0.126126126126126,0.166666666666667,0.261261261261261,0.153153153153153,0.153153153153153
"5",0.166666666666667,0.166666666666667,0.202380952380952,0.148809523809524,0.148809523809524,0.166666666666667
"6",0.16374269005848,0.146198830409357,0.146198830409357,0.146198830409357,0.146198830409357,0.251461988304094
"7",0.278538812785388,0.114155251141553,0.223744292237443,0.127853881278539,0.141552511415525,0.114155251141553
"8",0.239837398373984,0.0752032520325203,0.111788617886179,0.215447154471545,0.239837398373984,0.117886178861789
"9",0.16025641025641,0.16025641025641,0.16025641025641,0.16025641025641,0.16025641025641,0.198717948717949
"10",0.150537634408602,0.166666666666667,0.182795698924731,0.21505376344086,0.134408602150538,0.150537634408602
"11",0.256410256410256,0.135531135531136,0.19047619047619,0.201465201465201,0.124542124542125,0.0915750915750916
"12",0.194063926940639,0.0981735159817352,0.111872146118721,0.139269406392694,0.255707762557078,0.200913242009132
"13",0.17816091954023,0.160919540229885,0.17816091954023,0.17816091954023,0.160919540229885,0.14367816091954
"14",0.133956386292835,0.0872274143302181,0.152647975077882,0.115264797507788,0.330218068535826,0.180685358255452
"15",0.163398692810458,0.163398692810458,0.163398692810458,0.163398692810458,0.163398692810458,0.183006535947712
"16",0.124497991967871,0.124497991967871,0.124497991967871,0.34136546184739,0.14859437751004,0.136546184738956
"17",0.16025641025641,0.16025641025641,0.16025641025641,0.179487179487179,0.16025641025641,0.179487179487179
"18",0.0722610722610723,0.568764568764569,0.0862470862470863,0.0722610722610723,0.142191142191142,0.0582750582750583
"19",0.0868347338935574,0.0868347338935574,0.0784313725490196,0.137254901960784,0.145658263305322,0.464985994397759
"20",0.156462585034014,0.146258503401361,0.27891156462585,0.146258503401361,0.146258503401361,0.125850340136054
"21",0.16969696969697,0.151515151515152,0.187878787878788,0.187878787878788,0.151515151515152,0.151515151515152
"22",0.147186147186147,0.147186147186147,0.186147186147186,0.108225108225108,0.238095238095238,0.173160173160173
"23",0.0906666666666667,0.202666666666667,0.290666666666667,0.0986666666666667,0.210666666666667,0.106666666666667
"24",0.10752688172043,0.10752688172043,0.0752688172043011,0.131720430107527,0.115591397849462,0.462365591397849
"25",0.398009950248756,0.106965174129353,0.114427860696517,0.0845771144278607,0.114427860696517,0.181592039800995
"26",0.203174603174603,0.117460317460317,0.126984126984127,0.26984126984127,0.146031746031746,0.136507936507937
"27",0.0788954635108481,0.641025641025641,0.0552268244575937,0.0670611439842209,0.0848126232741617,0.0729783037475345
"28",0.128205128205128,0.24009324009324,0.1002331002331,0.0862470862470863,0.372960372960373,0.0722610722610723
"29",0.171717171717172,0.126262626262626,0.232323232323232,0.156565656565657,0.186868686868687,0.126262626262626
"30",0.119047619047619,0.133333333333333,0.119047619047619,0.247619047619048,0.119047619047619,0.261904761904762
"31",0.130268199233716,0.10727969348659,0.153256704980843,0.118773946360153,0.325670498084291,0.164750957854406
"32",0.223809523809524,0.116666666666667,0.080952380952381,0.223809523809524,0.202380952380952,0.152380952380952
"33",0.217171717171717,0.141414141414141,0.141414141414141,0.126262626262626,0.171717171717172,0.202020202020202
"34",0.392694063926941,0.0776255707762557,0.111872146118721,0.235159817351598,0.111872146118721,0.0707762557077626
"35",0.153333333333333,0.143333333333333,0.203333333333333,0.0833333333333333,0.323333333333333,0.0933333333333333
"36",0.124444444444444,0.111111111111111,0.177777777777778,0.137777777777778,0.111111111111111,0.337777777777778
"37",0.394871794871795,0.102564102564103,0.156410256410256,0.148717948717949,0.117948717948718,0.0794871794871795
"38",0.27037037037037,0.114814814814815,0.137037037037037,0.159259259259259,0.181481481481482,0.137037037037037
