"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.123134328358209,0.108208955223881,0.123134328358209,0.182835820895522,0.0932835820895522,0.152985074626866,0.123134328358209,0.0932835820895522
"2",0.11328125,0.14453125,0.12890625,0.11328125,0.09765625,0.09765625,0.14453125,0.16015625
"3",0.0732323232323232,0.0631313131313131,0.123737373737374,0.0631313131313131,0.133838383838384,0.0732323232323232,0.154040404040404,0.315656565656566
"4",0.138513513513514,0.111486486486486,0.0844594594594595,0.111486486486486,0.138513513513514,0.138513513513514,0.152027027027027,0.125
"5",0.129464285714286,0.111607142857143,0.111607142857143,0.129464285714286,0.183035714285714,0.111607142857143,0.111607142857143,0.111607142857143
"6",0.109649122807018,0.109649122807018,0.109649122807018,0.232456140350877,0.109649122807018,0.109649122807018,0.109649122807018,0.109649122807018
"7",0.0856164383561644,0.126712328767123,0.113013698630137,0.0856164383561644,0.154109589041096,0.0993150684931507,0.113013698630137,0.222602739726027
"8",0.111280487804878,0.294207317073171,0.105182926829268,0.0990853658536585,0.0929878048780488,0.0625,0.0685975609756098,0.166158536585366
"9",0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.158653846153846,0.120192307692308
"10",0.116935483870968,0.149193548387097,0.100806451612903,0.100806451612903,0.149193548387097,0.133064516129032,0.133064516129032,0.116935483870968
"11",0.101648351648352,0.112637362637363,0.101648351648352,0.0796703296703297,0.178571428571429,0.101648351648352,0.167582417582418,0.156593406593407
"12",0.0702054794520548,0.0976027397260274,0.357876712328767,0.179794520547945,0.0839041095890411,0.0770547945205479,0.0633561643835616,0.0702054794520548
"13",0.15948275862069,0.142241379310345,0.107758620689655,0.107758620689655,0.125,0.107758620689655,0.107758620689655,0.142241379310345
"14",0.0677570093457944,0.0677570093457944,0.329439252336449,0.151869158878505,0.0864485981308411,0.0957943925233645,0.0677570093457944,0.133177570093458
"15",0.122549019607843,0.122549019607843,0.122549019607843,0.122549019607843,0.122549019607843,0.122549019607843,0.142156862745098,0.122549019607843
"16",0.11144578313253,0.11144578313253,0.123493975903614,0.11144578313253,0.0993975903614458,0.0993975903614458,0.268072289156627,0.0753012048192771
"17",0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.158653846153846,0.120192307692308
"18",0.0786713286713287,0.0786713286713287,0.0437062937062937,0.0576923076923077,0.0646853146853147,0.561188811188811,0.0506993006993007,0.0646853146853147
"19",0.0609243697478992,0.0861344537815126,0.0945378151260504,0.447478991596639,0.0525210084033613,0.0861344537815126,0.111344537815126,0.0609243697478992
"20",0.0943877551020408,0.155612244897959,0.125,0.0637755102040816,0.165816326530612,0.0739795918367347,0.114795918367347,0.206632653061224
"21",0.113636363636364,0.131818181818182,0.113636363636364,0.131818181818182,0.168181818181818,0.113636363636364,0.113636363636364,0.113636363636364
"22",0.107142857142857,0.0941558441558442,0.133116883116883,0.146103896103896,0.133116883116883,0.107142857142857,0.0941558441558442,0.185064935064935
"23",0.178,0.082,0.138,0.074,0.146,0.05,0.058,0.274
"24",0.0987903225806452,0.163306451612903,0.0665322580645161,0.381048387096774,0.0504032258064516,0.0987903225806452,0.0665322580645161,0.0745967741935484
"25",0.0690298507462687,0.337686567164179,0.10634328358209,0.136194029850746,0.128731343283582,0.083955223880597,0.0615671641791045,0.0764925373134328
"26",0.0880952380952381,0.211904761904762,0.0880952380952381,0.0785714285714286,0.0690476190476191,0.0880952380952381,0.221428571428571,0.154761904761905
"27",0.107988165680473,0.0488165680473373,0.0784023668639053,0.0488165680473373,0.0428994082840237,0.569526627218935,0.0547337278106509,0.0488165680473373
"28",0.358391608391608,0.0856643356643357,0.162587412587413,0.0646853146853147,0.0576923076923077,0.0646853146853147,0.0576923076923077,0.148601398601399
"29",0.0946969696969697,0.0946969696969697,0.185606060606061,0.0946969696969697,0.215909090909091,0.0946969696969697,0.0946969696969697,0.125
"30",0.0892857142857143,0.117857142857143,0.0892857142857143,0.289285714285714,0.0892857142857143,0.103571428571429,0.132142857142857,0.0892857142857143
"31",0.0948275862068965,0.117816091954023,0.129310344827586,0.117816091954023,0.117816091954023,0.117816091954023,0.10632183908046,0.198275862068966
"32",0.0875,0.173214285714286,0.223214285714286,0.101785714285714,0.0803571428571429,0.0732142857142857,0.1875,0.0732142857142857
"33",0.0946969696969697,0.15530303030303,0.0946969696969697,0.125,0.109848484848485,0.109848484848485,0.109848484848485,0.200757575757576
"34",0.0428082191780822,0.0633561643835616,0.0770547945205479,0.0496575342465753,0.0702054794520548,0.0496575342465753,0.522260273972603,0.125
"35",0.1425,0.0825,0.2325,0.0625,0.1825,0.0625,0.0825,0.1525
"36",0.0833333333333333,0.0833333333333333,0.0833333333333333,0.323333333333333,0.0966666666666667,0.0966666666666667,0.0833333333333333,0.15
"37",0.0942307692307692,0.140384615384615,0.101923076923077,0.0788461538461538,0.101923076923077,0.0942307692307692,0.194230769230769,0.194230769230769
"38",0.102777777777778,0.225,0.102777777777778,0.0916666666666667,0.113888888888889,0.0694444444444444,0.0916666666666667,0.202777777777778
"39",0.136029411764706,0.0919117647058824,0.0919117647058824,0.106617647058824,0.238970588235294,0.106617647058824,0.121323529411765,0.106617647058824
"40",0.0804347826086956,0.106521739130435,0.141304347826087,0.0804347826086956,0.115217391304348,0.0630434782608696,0.0891304347826087,0.323913043478261
"41",0.0993150684931507,0.0856164383561644,0.0993150684931507,0.113013698630137,0.318493150684932,0.0993150684931507,0.0856164383561644,0.0993150684931507
"42",0.28544776119403,0.0914179104477612,0.14365671641791,0.0541044776119403,0.158582089552239,0.0988805970149254,0.0764925373134328,0.0914179104477612
"43",0.071078431372549,0.129901960784314,0.0612745098039216,0.071078431372549,0.0906862745098039,0.404411764705882,0.0808823529411765,0.0906862745098039
"44",0.107758620689655,0.142241379310345,0.107758620689655,0.15948275862069,0.107758620689655,0.125,0.142241379310345,0.107758620689655
"45",0.154580152671756,0.0935114503816794,0.0706106870229008,0.238549618320611,0.0935114503816794,0.131679389312977,0.0706106870229008,0.146946564885496
"46",0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.158653846153846,0.120192307692308
"47",0.0864485981308411,0.0864485981308411,0.0771028037383178,0.413551401869159,0.0957943925233645,0.0771028037383178,0.0864485981308411,0.0771028037383178
"48",0.0717821782178218,0.131188118811881,0.28960396039604,0.0915841584158416,0.0915841584158416,0.0717821782178218,0.111386138613861,0.141089108910891
"49",0.0606796116504854,0.109223300970874,0.0995145631067961,0.0898058252427184,0.0703883495145631,0.0800970873786408,0.33252427184466,0.157766990291262
"50",0.0822368421052632,0.0953947368421053,0.0822368421052632,0.0822368421052632,0.358552631578947,0.0822368421052632,0.121710526315789,0.0953947368421053
"51",0.116906474820144,0.0953237410071942,0.239208633093525,0.052158273381295,0.109712230215827,0.0593525179856115,0.210431654676259,0.116906474820144
"52",0.103125,0.178125,0.140625,0.078125,0.203125,0.128125,0.078125,0.090625
"53",0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.158653846153846,0.120192307692308
"54",0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.120192307692308,0.158653846153846,0.120192307692308
"55",0.0753012048192771,0.0753012048192771,0.0993975903614458,0.0753012048192771,0.135542168674699,0.0993975903614458,0.0993975903614458,0.340361445783133
"56",0.09375,0.09375,0.116477272727273,0.21875,0.116477272727273,0.09375,0.0710227272727273,0.196022727272727
"57",0.114583333333333,0.100694444444444,0.0868055555555556,0.142361111111111,0.184027777777778,0.114583333333333,0.100694444444444,0.15625
"58",0.0926966292134832,0.171348314606742,0.148876404494382,0.182584269662921,0.148876404494382,0.0814606741573034,0.0926966292134832,0.0814606741573034
"59",0.0906862745098039,0.129901960784314,0.071078431372549,0.0906862745098039,0.0906862745098039,0.100490196078431,0.286764705882353,0.139705882352941
"60",0.125,0.0762195121951219,0.149390243902439,0.100609756097561,0.13719512195122,0.100609756097561,0.0762195121951219,0.234756097560976
"61",0.0676229508196721,0.0758196721311475,0.329918032786885,0.0922131147540984,0.206967213114754,0.0594262295081967,0.0758196721311475,0.0922131147540984
