"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.0621890547263682,0.0771144278606965,0.0621890547263682,0.0621890547263682,0.13681592039801,0.151741293532338,0.0621890547263682,0.0771144278606965,0.0621890547263682,0.0920398009950249,0.0621890547263682,0.0920398009950249
"2",0.0807291666666667,0.0651041666666667,0.0807291666666667,0.0651041666666667,0.158854166666667,0.0807291666666667,0.0807291666666667,0.111979166666667,0.0651041666666667,0.0651041666666667,0.0807291666666667,0.0651041666666667
"3",0.0420875420875421,0.345117845117845,0.0723905723905724,0.0622895622895623,0.0521885521885522,0.0420875420875421,0.0521885521885522,0.0723905723905724,0.0420875420875421,0.0521885521885522,0.102693602693603,0.0622895622895623
"4",0.0833333333333333,0.0563063063063063,0.0968468468468469,0.0968468468468469,0.0563063063063063,0.0563063063063063,0.11036036036036,0.0833333333333333,0.0698198198198198,0.11036036036036,0.0833333333333333,0.0968468468468469
"5",0.110119047619048,0.0922619047619048,0.0744047619047619,0.0922619047619048,0.0744047619047619,0.0922619047619048,0.0744047619047619,0.0922619047619048,0.0744047619047619,0.0744047619047619,0.0744047619047619,0.0744047619047619
"6",0.0730994152046784,0.0730994152046784,0.14327485380117,0.0730994152046784,0.0730994152046784,0.125730994152047,0.0730994152046784,0.0730994152046784,0.0730994152046784,0.0730994152046784,0.0730994152046784,0.0730994152046784
"7",0.0570776255707763,0.0707762557077626,0.0844748858447489,0.111872146118721,0.0844748858447489,0.0570776255707763,0.125570776255708,0.0981735159817352,0.0707762557077626,0.0707762557077626,0.111872146118721,0.0570776255707763
"8",0.0376016260162602,0.0619918699186992,0.0376016260162602,0.068089430894309,0.257113821138211,0.0619918699186992,0.0376016260162602,0.0497967479674797,0.0497967479674797,0.232723577235772,0.068089430894309,0.0376016260162602
"9",0.0801282051282051,0.118589743589744,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051
"10",0.0672043010752688,0.0833333333333333,0.0994623655913979,0.115591397849462,0.0833333333333333,0.0672043010752688,0.0833333333333333,0.0672043010752688,0.0833333333333333,0.115591397849462,0.0672043010752688,0.0672043010752688
"11",0.0567765567765568,0.0567765567765568,0.0897435897435898,0.122710622710623,0.133699633699634,0.0457875457875458,0.100732600732601,0.0677655677655678,0.0787545787545788,0.0787545787545788,0.100732600732601,0.0677655677655678
"12",0.0422374429223744,0.069634703196347,0.0559360730593607,0.0559360730593607,0.0353881278538813,0.124429223744292,0.0764840182648402,0.0627853881278539,0.069634703196347,0.0764840182648402,0.302511415525114,0.0285388127853881
"13",0.0718390804597701,0.0890804597701149,0.123563218390805,0.0890804597701149,0.10632183908046,0.0718390804597701,0.0718390804597701,0.0718390804597701,0.0718390804597701,0.0718390804597701,0.0718390804597701,0.0890804597701149
"14",0.0669781931464175,0.0763239875389408,0.0482866043613707,0.0482866043613707,0.104361370716511,0.123052959501558,0.0763239875389408,0.0950155763239875,0.0669781931464175,0.0576323987538941,0.197819314641745,0.0389408099688474
"15",0.0816993464052288,0.101307189542484,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288,0.0816993464052288
"16",0.0742971887550201,0.0742971887550201,0.218875502008032,0.0502008032128514,0.0622489959839357,0.0622489959839357,0.0863453815261044,0.0742971887550201,0.0742971887550201,0.0622489959839357,0.0983935742971888,0.0622489959839357
"17",0.0801282051282051,0.118589743589744,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051
"18",0.553613053613054,0.0501165501165501,0.0291375291375291,0.0431235431235431,0.0291375291375291,0.0291375291375291,0.0431235431235431,0.0431235431235431,0.0501165501165501,0.0361305361305361,0.0571095571095571,0.0361305361305361
"19",0.0518207282913165,0.0350140056022409,0.07703081232493,0.0518207282913165,0.0350140056022409,0.379551820728291,0.0602240896358543,0.0518207282913165,0.0854341736694678,0.0434173669467787,0.07703081232493,0.0518207282913165
"20",0.0629251700680272,0.124149659863946,0.0527210884353742,0.0629251700680272,0.0425170068027211,0.0425170068027211,0.164965986394558,0.113945578231293,0.0833333333333333,0.0731292517006803,0.124149659863946,0.0527210884353742
"21",0.0757575757575758,0.0757575757575758,0.0939393939393939,0.112121212121212,0.112121212121212,0.0757575757575758,0.0757575757575758,0.0757575757575758,0.0757575757575758,0.0757575757575758,0.0757575757575758,0.0757575757575758
"22",0.0800865800865801,0.0800865800865801,0.0541125541125541,0.0930735930735931,0.0800865800865801,0.119047619047619,0.132034632034632,0.106060606060606,0.0670995670995671,0.0541125541125541,0.0670995670995671,0.0670995670995671
"23",0.0333333333333333,0.105333333333333,0.0413333333333333,0.0573333333333333,0.0973333333333333,0.0493333333333333,0.209333333333333,0.0973333333333333,0.0733333333333333,0.0573333333333333,0.0493333333333333,0.129333333333333
"24",0.0900537634408602,0.0336021505376344,0.0900537634408602,0.0336021505376344,0.0577956989247312,0.323924731182796,0.0658602150537635,0.0497311827956989,0.0658602150537635,0.081989247311828,0.0497311827956989,0.0577956989247312
"25",0.0385572139303483,0.0310945273631841,0.0460199004975124,0.0609452736318408,0.0609452736318408,0.0833333333333333,0.068407960199005,0.419154228855721,0.068407960199005,0.0534825870646766,0.0385572139303483,0.0310945273631841
"26",0.0492063492063492,0.0587301587301587,0.115873015873016,0.0777777777777778,0.153968253968254,0.0587301587301587,0.0587301587301587,0.0492063492063492,0.106349206349206,0.173015873015873,0.0587301587301587,0.0396825396825397
"27",0.569033530571992,0.0364891518737673,0.02465483234714,0.02465483234714,0.02465483234714,0.0364891518737673,0.02465483234714,0.0779092702169625,0.02465483234714,0.02465483234714,0.0601577909270217,0.0719921104536489
"28",0.0710955710955711,0.0291375291375291,0.0291375291375291,0.0431235431235431,0.0571095571095571,0.0501165501165501,0.12004662004662,0.0361305361305361,0.148018648018648,0.0361305361305361,0.134032634032634,0.245920745920746
"29",0.0631313131313131,0.0934343434343434,0.0631313131313131,0.108585858585859,0.0782828282828283,0.0631313131313131,0.0782828282828283,0.123737373737374,0.0631313131313131,0.0782828282828283,0.123737373737374,0.0631313131313131
"30",0.0738095238095238,0.0595238095238095,0.130952380952381,0.0595238095238095,0.0595238095238095,0.202380952380952,0.0595238095238095,0.0738095238095238,0.0595238095238095,0.0880952380952381,0.0738095238095238,0.0595238095238095
"31",0.0478927203065134,0.0823754789272031,0.0478927203065134,0.0593869731800766,0.0478927203065134,0.0478927203065134,0.162835249042146,0.10536398467433,0.116858237547893,0.0478927203065134,0.162835249042146,0.0708812260536398
"32",0.0654761904761905,0.0369047619047619,0.0940476190476191,0.0654761904761905,0.0440476190476191,0.0726190476190476,0.0297619047619048,0.122619047619048,0.0869047619047619,0.144047619047619,0.201190476190476,0.0369047619047619
"33",0.0631313131313131,0.0631313131313131,0.123737373737374,0.0631313131313131,0.184343434343434,0.0782828282828283,0.0934343434343434,0.0782828282828283,0.0631313131313131,0.0631313131313131,0.0631313131313131,0.0631313131313131
"34",0.0285388127853881,0.281963470319635,0.165525114155251,0.0285388127853881,0.0422374429223744,0.0353881278538813,0.103881278538813,0.0627853881278539,0.0490867579908676,0.117579908675799,0.0490867579908676,0.0353881278538813
"35",0.0516666666666667,0.0616666666666667,0.0416666666666667,0.191666666666667,0.0716666666666667,0.0416666666666667,0.101666666666667,0.101666666666667,0.0816666666666667,0.0516666666666667,0.131666666666667,0.0716666666666667
"36",0.0555555555555556,0.0555555555555556,0.0688888888888889,0.108888888888889,0.0955555555555556,0.228888888888889,0.0688888888888889,0.0688888888888889,0.0688888888888889,0.0688888888888889,0.0555555555555556,0.0555555555555556
"37",0.0474358974358974,0.0551282051282051,0.0705128205128205,0.0320512820512821,0.108974358974359,0.0397435897435897,0.162820512820513,0.0705128205128205,0.0397435897435897,0.224358974358974,0.0935897435897436,0.0551282051282051
"38",0.0574074074074074,0.0685185185185185,0.0462962962962963,0.0796296296296296,0.212962962962963,0.0462962962962963,0.0574074074074074,0.0685185185185185,0.0574074074074074,0.201851851851852,0.0462962962962963,0.0574074074074074
"39",0.0612745098039216,0.16421568627451,0.0612745098039216,0.105392156862745,0.0759803921568628,0.0612745098039216,0.0906862745098039,0.0906862745098039,0.0906862745098039,0.0612745098039216,0.0612745098039216,0.0759803921568628
"40",0.0536231884057971,0.105797101449275,0.0449275362318841,0.0449275362318841,0.166666666666667,0.036231884057971,0.166666666666667,0.0710144927536232,0.123188405797101,0.0710144927536232,0.0623188405797101,0.0536231884057971
"41",0.0707762557077626,0.0707762557077626,0.0570776255707763,0.289954337899543,0.0707762557077626,0.0844748858447489,0.0570776255707763,0.0570776255707763,0.0707762557077626,0.0570776255707763,0.0570776255707763,0.0570776255707763
"42",0.0609452736318408,0.0310945273631841,0.0534825870646766,0.0907960199004975,0.0460199004975124,0.0460199004975124,0.105721393034826,0.128109452736318,0.068407960199005,0.0385572139303483,0.120646766169154,0.210199004975124
"43",0.383986928104575,0.0506535947712418,0.0408496732026144,0.0702614379084967,0.0898692810457516,0.0506535947712418,0.0408496732026144,0.0702614379084967,0.0702614379084967,0.0408496732026144,0.0506535947712418,0.0408496732026144
"44",0.0718390804597701,0.10632183908046,0.0718390804597701,0.0718390804597701,0.0718390804597701,0.123563218390805,0.0890804597701149,0.0718390804597701,0.0718390804597701,0.0890804597701149,0.0890804597701149,0.0718390804597701
"45",0.0928753180661578,0.0776081424936387,0.0776081424936387,0.039440203562341,0.176844783715013,0.192111959287532,0.0547073791348601,0.0547073791348601,0.0470737913486005,0.0318066157760814,0.0699745547073791,0.0852417302798982
"46",0.0801282051282051,0.118589743589744,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051
"47",0.0482866043613707,0.0482866043613707,0.0576323987538941,0.0669781931464175,0.0763239875389408,0.384735202492212,0.0482866043613707,0.0576323987538941,0.0389408099688474,0.0482866043613707,0.0856697819314642,0.0389408099688474
"48",0.0412541254125413,0.0610561056105611,0.0610561056105611,0.100660066006601,0.12046204620462,0.0511551155115512,0.13036303630363,0.070957095709571,0.0808580858085809,0.100660066006601,0.13036303630363,0.0511551155115512
"49",0.0501618122977346,0.040453074433657,0.098705501618123,0.06957928802589,0.06957928802589,0.0598705501618123,0.0889967637540453,0.040453074433657,0.040453074433657,0.331715210355987,0.0501618122977346,0.0598705501618123
"50",0.0548245614035088,0.239035087719298,0.0548245614035088,0.133771929824561,0.0548245614035088,0.0548245614035088,0.0679824561403509,0.0942982456140351,0.0679824561403509,0.0679824561403509,0.0548245614035088,0.0548245614035088
"51",0.0371702637889688,0.0371702637889688,0.065947242206235,0.109112709832134,0.0731414868105516,0.0299760191846523,0.0731414868105516,0.065947242206235,0.065947242206235,0.166666666666667,0.195443645083933,0.0803357314148681
"52",0.0895833333333333,0.189583333333333,0.0895833333333333,0.0770833333333333,0.0520833333333333,0.0645833333333333,0.0895833333333333,0.0645833333333333,0.0770833333333333,0.0770833333333333,0.0770833333333333,0.0520833333333333
"53",0.0801282051282051,0.118589743589744,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051
"54",0.0801282051282051,0.118589743589744,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051,0.0801282051282051
