"","V1"
"378085",4
"377919",8
"379970",8
"355813",7
"369135",5
"360491",4
"379321",8
"374086",2
"378658",7
"374896",2
"380938",5
"321570",3
"379488",1
"362558",3
"372942",7
"286700",7
"375500",7
"379658",6
"268803",4
"373619",8
"347604",5
"361720",8
"376487",8
"361694",4
"366759",2
"373805",7
"372601",6
"376974",1
"375138",5
"289955",4
"354235",8
"362723",3
"273270",8
"381151",7
"379977",3
"381729",4
"375950",7
"380015",2
"382391",5
"372489",8
"372605",5
"379836",1
"377912",6
"382905",4
"378818",4
"374061",7
"249126",4
"359133",3
"251630",7
"375711",5
"375612",3
"374527",5
"375541",7
"381785",7
"376721",8
"367200",4
"367521",5
"287179",4
"379283",7
"354129",8
"348006",3
"381041",5
"373260",5
"369493",5
"379331",7
"379739",5
"369825",5
"374390",1
"376548",1
"374909",4
"377104",1
"377295",8
"378003",2
"376170",5
"378742",8
"374134",5
"376254",2
"379459",4
"367644",6
"365676",7
"359967",6
"377284",8
"347288",5
"311540",5
"340952",2
"293697",8
"355649",2
"381342",7
"285539",4
"300114",2
"377439",1
"229124",7
"369811",5
"375272",8
"379463",4
"375179",4
"371837",7
"379619",2
"378766",6
"382772",5
"380626",5
"369244",5
"357402",3
"374888",8
"382524",7
"382524",7
"355649",2
"374892",8
"381387",5
"380940",7
"376573",8
"361740",7
"307835",3
"278130",2
"382930",5
"365456",5
"272598",4
"366581",2
"351824",5
"367353",5
"382930",5
"371624",3
"379019",4
"360467",3
"357592",3
"378118",5
"378611",3
"347946",5
"369244",5
"340693",5
"375148",7
"381867",7
"382002",4
"381826",3
"380167",8
"373200",7
"381612",7
"376119",7
"348851",3
"291742",5
"181479",5
"343118",5
"379730",6
"379942",7
"365040",5
"356703",7
"376260",2
"374954",5
"372645",7
"289955",4
"371651",5
"375729",1
"354588",7
"381620",8
"369040",8
"375127",5
"381805",5
"368779",5
"248031",6
"349573",2
"348287",5
"377502",8
"379720",4
"379720",4
"380672",4
"381040",3
"301985",8
"372942",7
"369916",1
"349350",8
"365733",8
"373084",4
"379750",2
"362165",5
"349350",5
"378822",2
"378035",7
"360491",4
"380671",4
"368547",2
"378897",5
"347360",2
"378776",2
"373185",8
"368853",3
"346093",3
"378939",5
"378398",5
"382030",5
"339880",3
"380001",8
"374844",4
"374061",7
"368412",5
"266574",4
"366818",4
"369277",1
"242851",6
"276982",4
"356074",4
"354199",6
"379094",1
"368341",1
"359963",5
"346229",3
"348351",8
"381854",7
"237576",8
"367437",5
"289615",1
"378524",2
"348903",7
"382032",5
"376325",5
"243200",5
"359186",6
"373283",1
"359186",6
"375802",8
"167179",6
"374062",4
"360868",1
"375109",4
"381353",2
"329960",4
"319834",8
"363983",6
"343404",3
"377904",6
"347589",5
"378034",6
"376379",7
"340363",7
"371541",6
"332695",7
"347980",4
"277372",4
"284917",4
"272382",2
"378845",3
"373283",7
"310024",4
"379995",4
"382885",2
"382032",5
"375363",7
"369699",3
"380390",5
"377662",2
"285409",4
"373111",2
"378279",7
"341444",5
"376740",7
"381288",2
"289615",8
"379094",1
"349425",4
"366445",7
"356078",2
"380619",7
"356713",4
"378404",6
"376173",6
"373568",8
"376983",3
"365004",2
"355730",5
"379605",7
"373709",4
"369158",4
"354588",7
"376577",4
"379964",5
"348271",5
"376740",7
"382642",5
"374999",1
"329962",3
"368981",2
"368253",7
"370128",1
"375681",8
"379931",2
"345691",2
"376323",1
"382439",1
"352276",6
"376848",5
"242091",2
"371801",1
"371788",4
"349254",2
"348462",5
"350318",8
"369443",5
"276840",4
"376287",3
"296627",5
"375290",3
"379259",7
