"","V1"
"378085",6
"377919",3
"379970",1
"355813",4
"369135",9
"360491",2
"379321",1
"374086",9
"378658",1
"374896",4
"380938",4
"321570",7
"379488",1
"362558",7
"372942",1
"286700",4
"375500",1
"379658",6
"268803",2
"373619",8
"347604",1
"361720",8
"376487",8
"361694",2
"366759",1
"373805",1
"372601",6
"376974",3
"375138",10
"289955",2
"354235",8
"362723",1
"273270",1
"381151",4
"379977",7
"381729",2
"375950",9
"380015",9
"382391",10
"372489",9
"372605",5
"379836",3
"377912",6
"382905",2
"378818",2
"374061",1
"249126",2
"359133",8
"251630",9
"375711",5
"375612",7
"374527",5
"375541",1
"381785",1
"376721",8
"367200",8
"367521",10
"287179",2
"379283",4
"354129",9
"348006",7
"381041",1
"373260",5
"369493",8
"379331",4
"379739",9
"369825",10
"374390",3
"376548",10
"374909",2
"377104",3
"377295",1
"378003",6
"376170",10
"378742",9
"374134",5
"376254",1
"379459",4
"367644",6
"365676",10
"359967",6
"377284",10
"347288",5
"311540",5
"340952",10
"293697",5
"355649",1
"381342",4
"285539",2
"300114",4
"377439",3
"229124",4
"369811",10
"375272",9
"379463",9
"375179",5
"371837",9
"379619",2
"378766",6
"382772",10
"380626",1
"369244",5
"357402",7
"374888",8
"382524",10
"382524",10
"355649",1
"374892",8
"381387",5
"380940",3
"376573",8
"361740",1
"307835",7
"278130",9
"382930",10
"365456",5
"272598",2
"366581",2
"351824",5
"367353",8
"382930",10
"371624",7
"379019",2
"360467",7
"357592",7
"378118",1
"378611",7
"347946",4
"369244",5
"340693",1
"375148",4
"381867",10
"382002",8
"381826",1
"380167",9
"373200",4
"381612",4
"376119",4
"348851",7
"291742",5
"181479",1
"343118",5
"379730",6
"379942",4
"365040",10
"356703",7
"376260",1
"374954",5
"372645",1
"289955",2
"371651",5
"375729",3
"354588",7
"381620",9
"369040",1
"375127",7
"381805",8
"368779",5
"248031",6
"349573",1
"348287",2
"377502",9
"379720",2
"379720",2
"380672",2
"381040",5
"301985",5
"372942",1
"369916",9
"349350",1
"365733",9
"373084",2
"379750",9
"362165",8
"349350",1
"378822",1
"378035",4
"360491",2
"380671",2
"368547",4
"378897",8
"347360",4
"378776",1
"373185",1
"368853",7
"346093",7
"378939",5
"378398",8
"382030",10
"339880",7
"380001",8
"374844",2
"374061",1
"368412",10
"266574",2
"366818",2
"369277",3
"242851",6
"276982",2
"356074",2
"354199",6
"379094",3
"368341",3
"359963",5
"346229",7
"348351",8
"381854",1
"237576",1
"367437",1
"289615",9
"378524",1
"348903",1
"382032",10
"376325",10
"243200",10
"359186",6
"373283",6
"359186",6
"375802",10
"167179",6
"374062",2
"360868",3
"375109",2
"381353",7
"329960",2
"319834",1
"363983",8
"343404",7
"377904",6
"347589",10
"378034",6
"376379",4
"340363",1
"371541",6
"332695",4
"347980",2
"277372",2
"284917",2
"272382",2
"378845",1
"373283",10
"310024",2
"379995",3
"382885",1
"382032",10
"375363",4
"369699",9
"380390",5
"377662",1
"285409",2
"373111",4
"378279",4
"341444",8
"376740",9
"381288",1
"289615",3
"379094",3
"349425",1
"366445",1
"356078",2
"380619",4
"356713",2
"378404",6
"376173",6
"373568",3
"376983",7
"365004",9
"355730",5
"379605",1
"373709",2
"369158",2
"354588",4
"376577",7
"379964",10
"348271",10
"376740",9
"382642",5
"374999",3
"329962",7
"368981",1
"368253",1
"370128",3
"375681",9
"379931",4
"345691",4
"376323",3
"382439",3
"352276",4
"376848",1
"242091",4
"371801",3
"371788",7
"349254",4
"348462",10
"350318",9
"369443",10
"276840",2
"376287",9
"296627",10
"375290",5
"379259",1
"374987",2
"376845",10
"379041",7
"358949",3
"377693",1
"254599",2
"369278",2
"376196",10
"374422",8
"373151",10
"364642",7
"381078",2
"381271",2
"376544",9
"360586",1
"375332",8
"375604",5
"372823",1
"381693",5
"379977",7
"379836",3
"369331",3
"377415",1
"347050",2
"373516",1
"374424",4
"237576",7
"382301",2
"367720",8
"368385",3
"368979",1
"378703",6
"354235",8
"376682",6
"352455",1
"245324",5
"376845",10
"376819",5
"376881",3
"378521",4
"379613",2
"288227",2
"374710",6
"367046",2
"348851",7
"358147",1
"319959",10
"369705",1
"321570",7
"376211",7
"329763",1
"377796",8
"382407",1
"374863",3
"374792",3
"375457",1
"377244",4
"379593",7
"372246",1
"380007",5
"377724",9
"380063",10
"343118",5
"226044",8
"382830",2
"362120",1
"379558",1
"378814",3
"374843",4
"352312",9
"376566",5
"380794",3
"381979",8
"374562",3
"301758",6
"363123",10
"374102",1
"377950",4
"369867",3
"378326",2
"378682",5
"378850",6
"312335",3
"374579",8
"360639",2
"376023",4
"368796",10
"369014",4
"369014",4
"381906",9
"374909",2
"261127",2
"368412",10
"365106",9
"379378",4
"380356",10
"368981",1
"377486",1
"287861",2
"376658",4
"285250",1
"380554",5
"376905",4
"382036",1
"375635",3
"352367",1
"356566",2
"380167",9
"368322",10
"374601",8
"371811",4
"378070",5
"367512",5
"378902",6
"382935",10
"381270",2
"376038",10
"375882",9
"378646",8
"272406",2
"380956",10
"380188",4
"374023",8
"369153",6
"317673",2
"337177",2
"379787",1
"373121",1
"187049",2
"367785",4
"374493",8
"379885",1
"364093",8
"381464",1
"379497",5
"382585",10
"382585",10
"380188",4
"371999",5
"374984",9
"167179",6
"276648",10
"364404",10
"364873",4
"293033",8
"378524",1
"380554",5
"381830",9
"319530",2
"371624",7
"341907",10
"340691",10
"374494",6
"368980",4
"381387",5
"381527",5
"380629",1
"374650",2
"284794",2
"374011",8
"373343",1
"374018",5
"373354",2
"380482",5
"371851",3
"349621",8
"287484",7
"381406",8
"377584",9
"379728",1
"358949",3
"355402",5
"381697",2
"381697",2
"375575",1
"373923",5
"377718",10
"182479",4
"307835",7
"381735",4
"377920",6
"349681",2
"380537",7
"318276",4
"380025",8
"239204",9
"357984",3
"377102",10
"352087",4
"369939",1
"284917",2
"376049",9
"360484",7
"380986",9
"375256",6
"376494",8
"378776",1
"209609",10
"377486",1
"374978",8
"382741",7
"230974",4
"373189",7
"287861",2
"378172",1
"254594",2
"291746",1
"283480",1
"355372",2
"375534",4
"376977",8
"369153",6
"377662",1
"307249",10
"268037",5
"356566",2
"362555",6
"374424",4
"380515",9
"315940",4
"381225",9
"348868",10
"366344",1
"231945",8
"380672",2
"356491",9
"372578",9
"354439",2
"372677",2
"378759",2
"372746",2
"380898",8
"374390",5
"377792",1
"348919",2
"309432",10
"376914",4
"276629",3
"372742",4
"362425",4
"380602",7
"360175",1
"346793",2
"381529",4
"374020",4
"374715",6
"378687",1
"376563",1
"382830",2
"375444",4
"380629",2
"281906",10
"325016",2
"365361",8
"368787",5
"366589",6
"378850",6
"381148",6
"377316",8
"381645",5
"364437",9
"375882",8
"382151",1
"377729",4
"377769",10
"373353",3
"375705",7
"382352",8
"369946",7
"378529",10
"369468",1
"360614",9
"366048",6
"369196",9
"347578",8
"382121",10
"362723",7
"348500",2
"348422",7
"361247",4
"376610",1
"347591",9
"361159",7
"347976",2
"366344",1
"279155",7
"243565",2
"243565",2
"350290",5
"373833",10
"377422",9
"377697",3
"374601",8
"381134",3
"378035",4
"197355",2
"292093",8
"376558",3
"369817",8
"361247",4
"372838",8
"380049",1
"346006",1
"374842",5
"382532",1
"368851",1
"369739",8
"381752",2
"381570",10
"369486",9
"374423",1
"378759",2
"365876",5
"372690",4
"376819",10
"382728",10
"361159",7
"377309",5
"346061",6
"354199",6
"378758",6
"376287",7
"360175",1
"369526",7
"372887",5
"368853",8
"363094",1
"378042",2
"358783",2
"307215",3
"368639",9
"375892",8
"376652",1
"381233",9
"374810",10
"380596",7
"373381",2
"313904",8
"381460",5
"375795",9
"381445",4
"378172",5
"381323",10
"321102",6
"372196",3
"361160",5
"377361",7
"380616",1
"373214",2
"356797",9
"379021",2
"347653",9
"378708",5
"283097",9
"359667",3
"282746",10
"365689",4
"366536",3
"378936",1
"377295",10
"380653",1
"378714",2
"378055",5
"355332",10
"369705",1
"376457",1
"290855",2
"368341",3
"316018",10
"288425",10
"382167",9
"375582",8
"373617",4
"381507",7
"316133",1
"378192",9
"382321",10
"367259",4
"381693",5
"379869",5
"376115",10
"373549",6
"377620",2
"382902",1
"361885",2
"377832",4
"250368",10
"379052",6
"379254",4
"364971",5
"369115",9
"380632",1
"315978",2
"376717",6
"376980",3
"376450",10
"377452",1
"269889",4
"292091",8
"358130",8
"369429",4
"361653",3
"379258",2
"336035",7
"355516",1
"369524",10
"199170",2
"375690",8
"374974",4
"375455",8
"231945",8
"382778",1
"378529",5
"379797",1
"380948",4
"347814",7
"357431",2
"268803",2
"369543",9
"378716",4
"376323",3
"381908",7
"380356",1
"355402",10
"376684",8
"380235",7
"380385",8
"329895",7
"382856",1
"381697",2
"380191",5
"378520",1
"379312",8
"381323",10
"355186",3
"379686",2
"381661",3
"339370",1
"377584",9
"239052",8
"343462",9
"347483",2
"378606",3
"382785",9
"379742",9
"315419",1
"311540",5
"347483",2
"380669",8
"370099",1
"349011",10
"348287",1
"382568",9
"382568",9
"373336",2
"319385",7
"367826",2
"381014",4
"361257",10
"374789",2
"377290",10
"377968",3
"378376",1
"376063",9
"341900",5
"379723",5
"382719",8
"371563",10
"379052",6
"373641",6
"371850",3
"356840",4
"376977",8
"282865",8
"372297",1
"373941",10
"347989",2
"379551",4
"329895",7
"380049",1
"352312",3
"381202",8
"378669",1
"382281",5
"379115",2
"378907",4
"356978",5
"367185",8
"382192",10
"381694",2
"381830",9
"316499",1
"377940",3
"373805",9
"382178",1
"239048",4
"378806",1
"251310",4
"371999",5
"379619",2
"242851",6
"373513",4
"340952",10
"380819",1
"378542",8
"373560",6
"374348",1
"382634",1
"371851",3
"221045",6
"376355",8
"344045",5
"369202",2
"369525",9
"358798",1
"372545",9
"367353",8
"235793",10
"358801",2
"378070",10
"374872",3
"382321",10
