"","V1"
"378085",6
"377919",5
"379970",2
"355813",7
"369135",1
"360491",3
"379321",7
"374086",5
"378658",2
"374896",4
"380938",5
"321570",11
"379488",3
"362558",11
"372942",2
"286700",3
"375500",2
"379658",1
"268803",6
"373619",7
"347604",4
"361720",7
"376487",7
"361694",6
"366759",8
"373805",10
"372601",1
"376974",12
"375138",8
"289955",6
"354235",7
"362723",11
"273270",5
"381151",2
"379977",4
"381729",6
"375950",10
"380015",5
"382391",2
"372489",5
"372605",4
"379836",12
"377912",1
"382905",6
"378818",6
"374061",2
"249126",6
"359133",7
"251630",10
"375711",2
"375612",11
"374527",2
"375541",2
"381785",2
"376721",7
"367200",6
"367521",4
"287179",9
"379283",10
"354129",5
"348006",8
"381041",8
"373260",4
"369493",7
"379331",3
"379739",5
"369825",2
"374390",5
"376548",4
"374909",6
"377104",12
"377295",5
"378003",4
"376170",4
"378742",5
"374134",4
"376254",4
"379459",10
"367644",1
"365676",10
"359967",1
"377284",9
"347288",4
"311540",4
"340952",9
"293697",4
"355649",8
"381342",2
"285539",4
"300114",6
"377439",12
"229124",10
"369811",2
"375272",5
"379463",10
"375179",11
"371837",5
"379619",5
"378766",1
"382772",4
"380626",8
"369244",4
"357402",9
"374888",7
"382524",10
"382524",10
"355649",1
"374892",7
"381387",4
"380940",2
"376573",7
"361740",2
"307835",11
"278130",9
"382930",2
"365456",4
"272598",3
"366581",6
"351824",2
"367353",7
"382930",2
"371624",9
"379019",6
"360467",11
"357592",8
"378118",3
"378611",10
"347946",8
"369244",2
"340693",8
"375148",3
"381867",2
"382002",2
"381826",9
"380167",5
"373200",5
"381612",3
"376119",3
"348851",2
"291742",4
"181479",8
"343118",4
"379730",1
"379942",3
"365040",2
"356703",10
"376260",4
"374954",4
"372645",2
"289955",6
"371651",4
"375729",12
"354588",10
"381620",10
"369040",5
"375127",8
"381805",2
"368779",4
"248031",1
"349573",8
"348287",3
"377502",5
"379720",6
"379720",6
"380672",3
"381040",2
"301985",4
"372942",2
"369916",10
"349350",5
"365733",5
"373084",6
"379750",10
"362165",7
"349350",8
"378822",9
"378035",5
"360491",6
"380671",3
"368547",3
"378897",7
"347360",3
"378776",10
"373185",2
"368853",7
"346093",11
"378939",7
"378398",4
"382030",2
"339880",8
"380001",7
"374844",5
"374061",2
"368412",7
"266574",6
"366818",6
"369277",12
"242851",1
"276982",6
"356074",6
"354199",1
"379094",12
"368341",11
"359963",2
"346229",8
"348351",9
"381854",2
"237576",11
"367437",2
"289615",5
"378524",3
"348903",2
"382032",2
"376325",2
"243200",2
"359186",1
"373283",10
"359186",1
"375802",7
"167179",1
"374062",6
"360868",12
"375109",6
"381353",11
"329960",6
"319834",8
"363983",7
"343404",8
"377904",1
"347589",9
"378034",1
"376379",10
"340363",10
"371541",1
"332695",3
"347980",6
"277372",6
"284917",3
"272382",3
"378845",8
"373283",3
"310024",6
"379995",3
"382885",2
"382032",2
"375363",3
"369699",8
"380390",4
"377662",9
"285409",6
"373111",10
"378279",2
"341444",4
"376740",10
"381288",8
"289615",5
"379094",12
"349425",8
"366445",2
"356078",3
"380619",10
"356713",4
"378404",1
"376173",1
"373568",5
"376983",9
"365004",6
"355730",4
"379605",2
"373709",6
"369158",6
"354588",10
"376577",11
"379964",2
"348271",4
"376740",10
"382642",4
"374999",12
"329962",11
"368981",10
"368253",2
"370128",12
"375681",5
"379931",10
"345691",3
"376323",5
"382439",5
"352276",10
"376848",8
"242091",3
"371801",12
"371788",11
"349254",4
"348462",4
"350318",5
"369443",5
"276840",6
"376287",11
"296627",9
"375290",4
"379259",2
"374987",3
"376845",4
"379041",8
"358949",12
"377693",8
"254599",6
"369278",3
"376196",7
"374422",7
"373151",2
"364642",7
"381078",3
"381271",6
"376544",5
"360586",4
"375332",7
"375604",9
"372823",2
"381693",4
"379977",4
"379836",12
"369331",12
"377415",4
"347050",6
"373516",2
"374424",3
"237576",8
"382301",6
"367720",9
"368385",12
"368979",2
"378703",1
"354235",7
"376682",1
"352455",2
"245324",4
"376845",7
"376819",2
"376881",12
"378521",10
"379613",3
"288227",6
"374710",1
"367046",6
"348851",12
"358147",2
"319959",10
"369705",6
"321570",11
"376211",11
"329763",8
"377796",3
"382407",2
"374863",12
"374792",4
"375457",2
"377244",2
"379593",11
"372246",8
"380007",5
"377724",5
"380063",4
"343118",2
"226044",2
"382830",3
"362120",9
"379558",3
"378814",12
"374843",3
"352312",6
"376566",4
"380794",12
"381979",7
"374562",12
"301758",6
"363123",8
"374102",11
"377950",5
"369867",12
"378326",6
"378682",4
"378850",1
"312335",12
"374579",2
"360639",6
"376023",5
"368796",4
"369014",3
"369014",3
"381906",10
"374909",6
"261127",3
"368412",7
"365106",5
"379378",3
"380356",2
"368981",8
"377486",2
"287861",6
"376658",3
"285250",10
"380554",4
"376905",10
"382036",9
"375635",12
"352367",8
"356566",6
"380167",5
"368322",2
"374601",7
"371811",3
"378070",2
"367512",2
"378902",1
"382935",2
"381270",6
"376038",4
"375882",7
"378646",7
"272406",11
"380956",2
"380188",10
"374023",7
"369153",1
"317673",6
"337177",6
"379787",2
"373121",2
"187049",6
"367785",3
"374493",4
"379885",5
"364093",7
"381464",10
"379497",2
"382585",8
"382585",8
"380188",10
"371999",5
"374984",10
"167179",1
"276648",2
"364404",8
"364873",3
"293033",10
"378524",3
"380554",4
"381830",7
"319530",6
"371624",9
"341907",2
"340691",4
"374494",1
"368980",3
"381387",2
"381527",2
"380629",8
"374650",3
"284794",4
"374011",7
"373343",2
"374018",2
"373354",6
"380482",2
"371851",12
"349621",7
"287484",9
"381406",7
"377584",10
"379728",2
"358949",1
"355402",2
"381697",3
"381697",3
"375575",2
"373923",5
"377718",2
"182479",3
"307835",11
"381735",3
"377920",1
"349681",6
"380537",2
"318276",10
"380025",9
"239204",5
"357984",12
"377102",2
"352087",10
"369939",2
"284917",4
"376049",5
"360484",11
"380986",7
"375256",1
"376494",7
"378776",10
"209609",2
"377486",2
"374978",7
"382741",3
"230974",4
"373189",8
"287861",6
"378172",4
"254594",6
"291746",4
"283480",5
"355372",6
"375534",3
"376977",7
"369153",1
"377662",9
"307249",4
"268037",11
"356566",6
"362555",1
"374424",3
"380515",7
"315940",10
"381225",5
"348868",2
"366344",2
"231945",7
"380672",3
"356491",5
"372578",10
"354439",6
"372677",3
"378759",6
"372746",6
"380898",7
"374390",5
"377792",2
"348919",6
"309432",2
"376914",3
"276629",12
"372742",3
"362425",10
"380602",11
"360175",10
"346793",6
"381529",10
"374020",3
"374715",1
"378687",2
"376563",2
"382830",3
"375444",10
"380629",8
"281906",2
"325016",6
"365361",7
"368787",4
"366589",12
"378850",1
"381148",10
"377316",7
"381645",4
"364437",10
"375882",10
"382151",6
"377729",10
"377769",7
"373353",11
"375705",10
"382352",8
"369946",2
"378529",4
"369468",8
"360614",4
"366048",1
"369196",5
"347578",4
"382121",2
"362723",11
"348500",6
"348422",11
"361247",3
"376610",2
"347591",10
"361159",11
"347976",6
"366344",2
"279155",9
"243565",6
"243565",6
"350290",4
"373833",2
"377422",5
"377697",12
"374601",7
"381134",5
"378035",5
"197355",6
"292093",7
"376558",12
"369817",7
"361247",3
"372838",7
"380049",8
"346006",3
"374842",4
"382532",7
"368851",4
"369739",4
"381752",3
"381570",8
"369486",5
"374423",2
"378759",6
"365876",2
"372690",3
"376819",2
"382728",2
"361159",11
"377309",4
"346061",1
"354199",1
"378758",1
"376287",5
"360175",10
"369526",5
"372887",2
"368853",7
"363094",2
"378042",2
"358783",6
"307215",12
"368639",10
"375892",7
"376652",5
"381233",9
"374810",8
"380596",11
"373381",6
"313904",9
"381460",4
"375795",5
"381445",10
"378172",10
"381323",2
"321102",9
"372196",12
"361160",4
"377361",9
"380616",5
"373214",8
"356797",10
"379021",6
"347653",5
"378708",4
"283097",6
"359667",11
"282746",2
"365689",3
"366536",12
"378936",8
"377295",5
"380653",8
"378714",6
"378055",2
"355332",2
"369705",6
"376457",2
"290855",7
"368341",11
"316018",2
"288425",2
"382167",7
"375582",7
"373617",3
"381507",10
"316133",2
"378192",5
"382321",10
"367259",3
"381693",4
"379869",5
"376115",8
"373549",1
"377620",6
"382902",2
"361885",1
"377832",10
"250368",3
"379052",1
"379254",3
"364971",8
"369115",10
"380632",2
"315978",6
"376717",1
"376980",12
"376450",2
"377452",11
"269889",3
"292091",7
"358130",7
"369429",3
"361653",5
