zip,10026,10027,10030,10037,10039,10001,10011,10018,10019,10020,10036,10029,10035,10010,10016,10017,10022,10004,10005,10006,10007,10038,10280,10002,10003,10009,10021,10028,10044,10065,10075,10128,10023,10024,10025,10031,10032,10033,10034,10040
10026,0,22.7,11.78333333,13.58333333,20.61666667,28.28333333,32.66666667,25.4,26.58333333,21.75,25.85,13.46666667,36.45,36.78333333,34.36666667,35.1,26.88333333,47.58333333,38.53333333,42.53333333,31.01666667,40.6,46.76666667,41.2,38.96666667,49.21666667,25.45,23.43333333,34.13333333,29.05,23.78333333,18.03333333,17.06666667,14.16666667,14.05,18.58333333,29.23333333,32.03333333,34.51666667,30.23333333
10027,38.55,0,23.31666667,42.88333333,27.78333333,34.88333333,44.71666667,32,35.55,24.95,35.01666667,29.06666667,40.91666667,45.8,41.03333333,45.61666667,37.21666667,46.73333333,47.71666667,43.91666667,39.7,54.58333333,48.15,46.43333333,42.31666667,60.21666667,34.83333333,38.51666667,44.46666667,37.26666667,38.11666667,33.73333333,22.11666667,24.11666667,12.16666667,9.533333333,20.2,33.01666667,31.26666667,40.16666667
10030,9.933333333,32.48333333,0,9.5,8.9,38.18333333,39.83333333,35.3,33.75,28.25,38.31666667,21.2,41.25,44,37.83333333,43.56666667,36.48333333,54.08333333,52.83333333,49.03333333,43,45.6,53.26666667,44.7,45.78333333,51,37.76666667,24.6,43.1,34.96666667,35.71666667,26.78333333,24.35,25.56666667,27.43333333,17.51666667,21.46666667,30.9,33.38333333,29.1
10037,13.53333333,31.38333333,9.9,0,19.51666667,37.08333333,38.45,34.2,32.65,27.15,37.21666667,20.6,40.65,42.61666667,37.11666667,42.18333333,37.01666667,52.98333333,51.73333333,47.93333333,41.9,51.43333333,52.16666667,50.53333333,43.56666667,50.18333333,36.66666667,22.51666667,48.03333333,33.58333333,35.11666667,27.81666667,23.25,24.46666667,26.33333333,20.16666667,28.13333333,38.88333333,41.36666667,37.08333333
10039,17.65,30.93333333,9.366666667,20.1,0,37.46666667,53.3,35.66666667,42.41666667,32.18333333,36.25,30.91666667,49.08333333,47.46666667,48.73333333,50.03333333,45.93333333,50.61666667,48.93333333,50.26666667,41.41666667,51,62.36666667,47.18333333,58.13333333,57.58333333,50.6,47.2,44.96666667,45.65,46.41666667,37.43333333,30.28333333,28.36666667,28.81666667,19.93333333,21.05,30.5,32.98333333,28.7
10001,32.45,36.5,39.03333333,36.53333333,36.13333333,0,19.88333333,9.633333333,11.18333333,16.13333333,7.65,31.5,57.28333333,25.45,19.65,21.4,20.16666667,31.41666667,26.25,24.83333333,18.73333333,28.31666667,34.65,33.23333333,23.81666667,33.06666667,25.1,29.91666667,30.76666667,35.21666667,26.23333333,40.73333333,17.4,20.26666667,28.6,33.45,40.43333333,49.31666667,51.8,47.51666667
10011,39.36666667,50.25,44.2,49.78333333,49.03333333,20.56666667,0,19.88333333,22.43333333,29.88333333,18.9,46.9,65.4,19.4,30.03333333,33.51666667,33.86666667,40.66666667,35.15,33.73333333,27.63333333,37.21666667,44.33333333,41.35,26.61666667,33.23333333,40.96666667,43.31666667,38.73333333,37.83333333,41.73333333,43.3,35.48333333,31.51666667,38.88333333,47.2,53.33333333,62.21666667,64.7,60.41666667
10018,29.78333333,33.83333333,36.36666667,33.86666667,34.33333333,9.466666667,27.53333333,0,13.5,13.46666667,9.516666667,30.8,54.61666667,29.73333333,18.96666667,20.7,22.16666667,31.75,25.15,23.73333333,17.63333333,27.21666667,34.98333333,33.23333333,23.13333333,32.08333333,20.38333333,24.2,25,22.11666667,24.25,30.61666667,19.06666667,22.58333333,22.46666667,30.78333333,38.63333333,47.51666667,50,45.71666667
10019,32.13333333,28.86666667,34.3,36.71666667,37.55,18.33333333,31.33333333,15.76666667,0,17.03333333,15.35,39.26666667,47.03333333,31.76666667,29.35,23.15,18.3,41.25,36.91666667,36.5,29.4,38.98333333,49.43333333,38.85,33.95,47.36666667,21.65,25.46666667,29.55,23.38333333,25.51666667,38.13333333,13.65,15.55,23.88333333,31.5,48.01666667,52.31666667,52,50.51666667
10020,21.41666667,27.85,26.25,25.9,31.08333333,15.23333333,20.05,13.43333333,19.15,0,14.01666667,23.9,38.4,3.25,18.78333333,23.43333333,15.11666667,27.28333333,26.7,26.28333333,19.18333333,28.76666667,30.51666667,24.1,17.78333333,24.08333333,12.83333333,16.65,15.01666667,17.43333333,16.7,20.05,11.1,16.71666667,14.5,22.81666667,35.38333333,44.26666667,46.75,42.46666667
10036,25.36666667,39.03333333,30.2,33.75,35.03333333,13.56666667,27.85,9.616666667,8.933333333,16.36666667,0,33.66666667,47.91666667,22.98333333,16.58333333,20.76666667,24.36666667,34.1,27.15,31.75,19.63333333,29.21666667,33.26666667,28.18333333,25.65,38.16666667,22.08333333,26.9,26.55,26.68333333,28.4,32.78333333,15.15,18.01666667,26.35,33.66666667,39.33333333,48.21666667,50.7,46.41666667
10029,14.91666667,32.18333333,24.91666667,16.86666667,33.53333333,32.95,42.63333333,31,31.75,27.36666667,34.33333333,0,32.2,25.06666667,22.65,23.38333333,15.16666667,37.4,35.48333333,44.61666667,41,40.8,49.35,45.81666667,30.71666667,41.9,17.2,15.18333333,25.05,17.33333333,15.53333333,9.783333333,35.18333333,26.3,34.11666667,33.61666667,41.45,54.31666667,33.26666667,38.78333333
10035,37.13333333,42.85,33.86666667,27.5,41.06666667,54.91666667,69.55,53.33333333,58.66666667,48.51666667,56.3,28.13333333,0,51.05,45.98333333,52.08333333,42.05,56.86666667,56.65,57.48333333,58.41666667,62.06666667,61.71666667,64.35,50.15,63.88333333,39.11666667,36.78333333,56.76666667,41.31666667,37.18333333,34.88333333,53.25,56.7,43.15,48.08333333,58.11666667,71.83333333,61.18333333,71.63333333
10010,43.6,46.41666667,50.71666667,49.48333333,60,30.61666667,20.48333333,32.61666667,38.18333333,20.11666667,35.73333333,32.78333333,56.31666667,0,12.76666667,16.55,18.51666667,31.31666667,30.61666667,26.38333333,20.9,28.91666667,31.55,29.35,7.766666667,14.85,23.63333333,24.75,26.35,21.11666667,23.46666667,24.6,27.26666667,39.18333333,31.25,39.28333333,54.7,62.96666667,65.45,61.96666667
10016,31.08333333,42.23333333,35.8,33.35,31.51666667,13.63333333,26.75,15.85,34.58333333,17.68333333,22.31666667,29.48333333,41.55,12.08333333,0,13.9,12.03333333,29.9,20.45,20.98333333,28.01666667,35.88333333,25.21666667,27.2,10.58333333,19.38333333,23.55,21.56666667,22.63333333,20.31666667,18.1,25.88333333,21.58333333,31.9,18.8,27.71666667,53.48333333,56.06666667,47.61666667,55.45
10017,35.53333333,31.13333333,42.65,36.03333333,51.93333333,21.9,35.4,20.31666667,23.78333333,14.41666667,21.31666667,24.13333333,51.65,10.4,12.81666667,0,10.51666667,24.76666667,24.55,25.38333333,32.76666667,33.65,29.61666667,34.08333333,19.01666667,22.11666667,18.3,20.08333333,19.81666667,15.05,18.6,20.53333333,15.96666667,21.98333333,19.76666667,28.08333333,54.31666667,63.2,48.18333333,60.61666667
10022,26.2,29.9,34.71666667,27.13333333,30.88333333,20.9,31.21666667,19.1,17.11666667,11.61666667,19.68333333,21.8,38.95,15.58333333,11.81666667,9.233333333,0,22.8,22.58333333,23.41666667,26.08333333,40.6,27.65,33.76666667,18.01666667,23.73333333,13.08333333,17.98333333,15.88333333,9.366666667,14.35,17.38333333,15.85,27.48333333,31.03333333,29.58333333,43.81666667,52.7,48.05,50.9
10004,42.03333333,46.76666667,48.61666667,46.11666667,55.38333333,29.15,34.11666667,29.26666667,33.76666667,25.71666667,32.28333333,32.2,48.95,26.56666667,21.13333333,25.3,22.7,0,7.516666667,6.383333333,6.966666667,10.53333333,3.55,19.61666667,16.75,25.73333333,30.88333333,28.18333333,37.91666667,26.33333333,28.48333333,28.3,31.31666667,36.93333333,31.71666667,40.03333333,56.9,65.78333333,60.53333333,63.98333333
10005,42.41666667,47.15,49,46.5,48.85,29.53333333,34.5,29.65,34.15,26.1,32.66666667,31.53333333,48.15,27.26666667,20.43333333,24.63333333,22.03333333,6.8,0,7.3,11.85,10.18333333,11.43333333,20.8,16.08333333,23.83333333,29.55,27.51666667,43.75,25.66666667,27.45,27.26666667,31.7,37.31666667,32.1,40.41666667,53.15,62.03333333,60.91666667,60.23333333
10006,38.91666667,39.96666667,45.5,43,52.26666667,26.03333333,31,26.15,30.65,22.6,29.16666667,32.36666667,49.51666667,24.71666667,21.7,25.86666667,23.26666667,8.233333333,7.633333333,0,6.333333333,15.73333333,6.866666667,26.83333333,17.31666667,30.93333333,33.75,28.75,38.16666667,26.9,28.95,28.9,28.2,33.81666667,28.6,36.91666667,51.95,59.16666667,57.41666667,59.96666667
10007,37.55,41.6,44.13333333,41.63333333,40.88333333,24.66666667,29.63333333,24.78333333,29.28333333,21.23333333,19.81666667,43.36666667,50.28333333,25.28333333,27.78333333,30.33333333,24.05,12.01666667,10,9.05,0,12.06666667,11.96666667,26.28333333,18.88333333,27.63333333,36.85,29.66666667,32.78333333,33.71666667,37.61666667,39.18333333,26.83333333,32.45,30.23333333,38.55,45.18333333,54.06666667,59.05,52.26666667
10038,41.61666667,52.26666667,46.45,56.18333333,51.28333333,29.43333333,37.51666667,28.45,38.85,29.65,30.21666667,43.4,54.25,26.4,27.93333333,30.76666667,32.06666667,13.2,11.16666667,16.38333333,12.88333333,0,21.65,16.81666667,22.95,22.93333333,39.45,40.56666667,43.48333333,36.93333333,39.28333333,46.26666667,34.75,39.25,40.9,48.61666667,55.58333333,64.46666667,66.95,62.66666667
10280,43.73333333,41.78333333,50.31666667,47.81666667,51.51666667,30.85,37.81666667,31.78333333,39.93333333,27.41666667,33.98333333,37.1,53.93333333,26.98333333,28.6,47.18333333,27.8,3.816666667,12.06666667,7.166666667,13.16666667,23.61666667,0,33.23333333,21.85,39.35,31.63333333,33.28333333,37.9,31.43333333,31.41666667,34.25,33.01666667,38.63333333,30.41666667,38.73333333,54.61666667,60.98333333,59.23333333,68.18333333
10002,39.63333333,50.08333333,44.46666667,56.11666667,49.1,27.25,31.11666667,26.46666667,34.83333333,23.55,28.03333333,40.05,53.88333333,24.91666667,24.58333333,29.56666667,28.71666667,25.33333333,19.33333333,23.81666667,15.41666667,18.56666667,27.6,0,21.21666667,15.66666667,34.05,38.58333333,29.3,29.88333333,35.18333333,40.18333333,32.56666667,37.26666667,38.31666667,47.03333333,53.6,63.21666667,64.76666667,61.41666667
